politician_name,ticker,est_trade_size,report_date,open_price,close_date,close_price,return_factor,running_return,running_stdev,running_rr_ratio,pct_trade_size
Ro Khanna,MMC,8000.0,2023-06-14,172.2700958251953,2023-06-22,176.64210510253906,1.0253788056272988,1.0123574802393913,0.07070520359372101,14.318005306320819,0.05
Ro Khanna,SPGI,8000.0,2023-06-14,386.8830871582031,2023-06-22,382.1096496582031,0.9876618088036294,1.0123425816977576,0.07074431328439997,14.309879263765392,0.05
Ro Khanna,UAL,8000.0,2023-06-14,53.34999847412109,2023-06-22,53.04999923706055,0.9943767714031695,1.0123708529152766,0.07077992587904876,14.303078737963808,0.05
Tommy Tuberville,CLF,32500.0,2023-06-15,16.780000686645508,2023-06-24,16.149999618530273,0.9624552418155367,0.9994947742887793,0.06299838165971934,15.865403966842663,0.05
Tommy Tuberville,CLF,8000.0,2023-06-15,16.780000686645508,2023-06-23,15.829999923706056,0.9433849389710981,1.0019640764536621,0.06440305705510088,15.557709870766207,0.05
Tommy Tuberville,OXY,32500.0,2023-06-15,56.54256820678711,2023-06-21,55.62309646606445,0.9837384156771943,1.0061483005595595,0.06468380431300327,15.55487206180443,0.05
Bill Keating,MCK,8000.0,2023-06-15,396.244384765625,2023-07-08,410.7939147949219,1.0367185771929683,0.9996915467094162,0.11232307901046966,8.900143723946837,0.05
Jim Banks,PTON,8000.0,2023-06-22,7.525000095367432,2023-07-09,8.390000343322754,1.1149501976070189,1.1149501976070189,0.0,inf,0.05
Nancy Pelosi,MSFT,750000.0,2023-06-23,329.8902893066406,2023-07-15,340.43634033203125,1.031968358473225,1.0302919914274804,0.009812317663903643,104.99986106417985,0.05
Nancy Pelosi,AAPL,375000.0,2023-06-23,184.6198883056641,2023-07-15,191.8492584228516,1.0391581328725443,1.029453807904608,0.013723987983331328,75.01127290077392,0.05
Michael McCaul,NVDA,32500.0,2023-06-23,42.18304443359375,2023-06-29,40.79689407348633,0.9671396320791982,0.9929638252205905,0.048580301834823265,20.439638860144246,0.05
Michael McCaul,NVDA,32500.0,2023-06-23,42.18304443359375,2023-06-29,40.79689407348633,0.9671396320791982,0.9933492609391187,0.04884208027182604,20.337980188614534,0.05
Michael McCaul,NFG,8000.0,2023-06-23,45.88663864135742,2023-06-25,46.44160842895508,1.0120943656809385,0.9937463765279054,0.049107240301401824,20.236249694111557,0.05
Michael McCaul,NFG,32500.0,2023-06-23,45.88663864135742,2023-06-25,46.44160842895508,1.0120943656809385,0.9934640997717049,0.0494354124613708,20.09620331473931,0.05
Michael McCaul,NFG,32500.0,2023-06-23,45.88663864135742,2023-06-24,46.44160842895508,1.0120943656809385,0.9931730018668732,0.04977003150925541,19.95524157307755,0.05
Michael McCaul,NFG,8000.0,2023-06-23,45.88663864135742,2023-06-24,46.44160842895508,1.0120943656809385,0.9928726627587134,0.05011130022922138,19.81334865024596,0.05
Lois Frankel,TGT,8000.0,2023-06-26,124.31803131103516,2023-07-14,121.00904083251952,0.9733828597217987,0.9923441043605219,0.05626235565118096,17.637798717723832,0.05
Lois Frankel,D,8000.0,2023-06-26,47.68941116333008,2023-07-08,46.596317291259766,0.9770788976964592,0.9931341562204686,0.05733060293528502,17.322932349787457,0.05
Lois Frankel,D,8000.0,2023-06-26,47.68941116333008,2023-07-07,47.19255065917969,0.9895813244066128,0.9938322109389037,0.05851471298353284,16.98431317980808,0.05
Lois Frankel,ES,8000.0,2023-06-26,64.544677734375,2023-07-02,64.75431060791016,1.0032478723404255,0.9940254330540079,0.059884207545497954,16.59912477423671,0.05
Lois Frankel,CI,8000.0,2023-06-26,266.86248779296875,2023-06-30,270.90771484375,1.0151584701328256,0.9935862692784642,0.061326740102808884,16.201517765542473,0.05
Lois Frankel,BSX,8000.0,2023-06-26,53.5,2023-06-29,53.290000915527344,0.9960747834678009,0.9925076592357461,0.06271520976880682,15.82562926751778,0.05
Gary Peters,IFF,8000.0,2023-06-30,75.75121307373047,2023-07-06,74.26644897460938,0.9803994676933301,0.9996848838962764,0.027273697150216533,36.65380892037732,0.05
Dwight Evans,KD,8000.0,2023-07-06,12.84000015258789,2023-07-22,12.90999984741211,1.0054516895632677,1.013391360120007,0.011228389782115104,90.25259897319965,0.05
Dwight Evans,CVS,8000.0,2023-07-06,63.46418762207031,2023-07-22,69.88255310058594,1.1011336585089064,1.0426387929163068,0.05127645994091025,20.333673465715428,0.05
Jonathan Jackson,REGN,32500.0,2023-07-10,700.3575439453125,2023-07-23,724.026123046875,1.0337949941514597,1.0337949941514597,0.0,inf,0.05
Lloyd Doggett,HD,8000.0,2023-07-11,298.4289855957031,2023-07-16,300.70294189453125,1.0076197568218417,1.0095830961600003,0.021658924766792507,46.612798512874214,0.05
Lloyd Doggett,IBM,8000.0,2023-07-11,124.3221206665039,2023-07-13,123.8412628173828,0.9961321617863081,1.0097467077715134,0.022613616851504453,44.652154248573304,0.05
Lloyd Doggett,PPG,8000.0,2023-07-11,143.40048217773438,2023-07-13,144.27655029296875,1.006109241070393,1.0109843937701686,0.023287176606119293,43.41378136431133,0.05
Josh Gottheimer,ADBE,8000.0,2023-07-12,507.3599853515625,2023-07-26,514.5499877929688,1.0141714022567707,1.0093369695265821,0.04115187230477644,24.527121440582178,0.05
Josh Gottheimer,AVGO,8000.0,2023-07-12,86.47101593017578,2023-07-26,86.77611541748047,1.0035283439661569,1.0092589948051276,0.04148311924822832,24.32939019763398,0.05
Josh Gottheimer,MNST,8000.0,2023-07-12,56.209999084472656,2023-07-26,58.16999816894531,1.0348692246290052,1.0100890885454794,0.04177319981493999,24.180314005637314,0.05
Josh Gottheimer,META,8000.0,2023-07-12,307.6521911621094,2023-07-26,296.94097900390625,0.9651840212229819,1.0093529399008483,0.04182073277907876,24.135228457923798,0.05
Josh Gottheimer,SCHW,8000.0,2023-07-12,56.54552459716797,2023-07-16,56.768184661865234,1.003937713307702,1.009669086238979,0.0420038073572579,24.037561110862413,0.05
Ro Khanna,INCY,8000.0,2023-07-12,62.650001525878906,2023-07-29,63.720001220703125,1.0170790050880083,1.0135028443011973,0.06751446673015504,15.011639629059244,0.05
Ro Khanna,MHK,8000.0,2023-07-12,113.7699966430664,2023-07-30,106.33999633789062,0.9346927966563442,1.0134258061314563,0.06752639867680256,15.007846205184935,0.05
Ro Khanna,WAT,8000.0,2023-07-12,268.94000244140625,2023-07-29,276.2099914550781,1.027032010662883,1.0134993416951377,0.06754746104849825,15.004255170560112,0.05
Ro Khanna,MHK,8000.0,2023-07-12,113.7699966430664,2023-07-30,106.33999633789062,0.9346927966563442,1.0133489184268907,0.06753821749155267,15.004081482512255,0.05
Ro Khanna,PM,8000.0,2023-07-12,90.21651458740234,2023-07-29,90.87262725830078,1.0072726448577527,1.0134860743726202,0.06757926593858156,14.996997382210578,0.05
John Boozman,SWKS,8000.0,2023-07-13,107.32574462890624,2023-07-29,107.43848419189452,1.0010504428679075,1.0010504428679075,0.0,inf,0.05
Kevin Hern,WMB,8000.0,2023-07-13,31.40779685974121,2023-07-26,31.233623504638672,0.9944544548641743,1.0043687041782783,0.04495306589033505,22.342607434796086,0.05
Kevin Hern,LMT,8000.0,2023-07-13,441.9434509277344,2023-07-23,432.8653564453125,0.9794586966650032,1.0046785244693441,0.04563655024953748,22.014778044699522,0.05
Kevin Hern,RTX,8000.0,2023-07-13,92.24312591552734,2023-07-15,91.43621826171876,0.9912523817270946,1.0054920673017422,0.04615444332326347,21.785379584351713,0.05
Kevin Hern,NEE,8000.0,2023-07-13,69.41905975341797,2023-07-15,68.43019104003906,0.9857550834469461,1.0059667234875638,0.046866446917812214,21.464539977858504,0.05
Kevin Hern,HD,8000.0,2023-07-13,299.32330322265625,2023-07-15,300.70294189453125,1.0046091923248914,1.0066636765924126,0.047537524499783816,21.176190539685983,0.05
Kevin Hern,HD,8000.0,2023-07-13,299.32330322265625,2023-07-15,300.70294189453125,1.0046091923248914,1.0067370510305385,0.048408173071656464,20.79684043312914,0.05
Kevin Hern,DVN,8000.0,2023-07-13,47.37155532836914,2023-07-30,50.05016708374024,1.0565447289370922,1.0107119976581702,0.04900106294058035,20.626328022389625,0.05
Kevin Hern,DVN,32500.0,2023-07-13,47.37155532836914,2023-07-30,50.05016708374024,1.0565447289370922,1.009402491050201,0.04907317117888652,20.569334868753934,0.05
Kevin Hern,UNH,8000.0,2023-07-13,432.7110595703125,2023-07-27,488.2604370117188,1.1283752199367576,1.0080159546417629,0.04911033754738236,20.525535049911124,0.05
Doug Lamborn,NTAP,32500.0,2023-07-14,74.73030090332031,2023-08-06,75.13337707519531,1.0053937447996693,0.9884145226810064,0.042166032872913116,23.441012951350004,0.05
Doug Lamborn,NTAP,32500.0,2023-07-14,74.73030090332031,2023-08-06,75.13337707519531,1.0053937447996693,0.9859889195211975,0.04493762614094509,21.941277370297268,0.05
Doug Lamborn,NTAP,32500.0,2023-07-14,74.73030090332031,2023-08-06,75.13337707519531,1.0053937447996693,0.9827547819747856,0.04832605165125209,20.335921276310668,0.05
Tommy Tuberville,CLF,32500.0,2023-07-14,16.760000228881836,2023-07-20,16.5,0.9844868600637733,0.9986119558049554,0.06110642846780658,16.342175133522424,0.05
Rick Larsen,MA,8000.0,2023-07-18,393.5577087402344,2023-08-04,386.826416015625,0.9828963006565008,0.9828963006565008,0.0,inf,0.05
Rick Larsen,MSI,8000.0,2023-07-18,284.54351806640625,2023-08-04,272.93511962890625,0.9592034339197604,0.9664138222238392,0.03818916262446226,25.305970485061067,0.05
Rick Larsen,PAYX,8000.0,2023-07-18,114.36417388916016,2023-08-04,115.11293029785156,1.006547123834577,0.9688172849918656,0.046399982901642385,20.879690560350898,0.05
Rick Larsen,SPGI,8000.0,2023-07-18,415.18896484375,2023-08-04,380.7317810058594,0.9170084304845191,0.94995236557051,0.04658975979654717,20.389724474194697,0.05
Michael Burgess,BRK-B,8000.0,2023-07-19,342.42999267578125,2023-08-05,362.5799865722656,1.0588441267630513,0.9704127104574578,0.06574151414045931,14.761033772117466,0.05
Michael Burgess,AMZN,32500.0,2023-07-19,135.36000061035156,2023-08-05,142.22000122070312,1.0506796733113117,0.9765870922154465,0.06676363777714275,14.627529666302747,0.05
Michael Burgess,GOOGL,32500.0,2023-07-19,121.30250549316406,2023-08-05,130.74586486816406,1.0778496646595002,0.9838201331043076,0.06961999723876773,14.131286586096985,0.05
Michael Burgess,CC,32500.0,2023-07-19,35.18742370605469,2023-08-05,34.05616760253906,0.9678505561257964,0.9895757611294405,0.07043301601034149,14.04988480095959,0.05
Michael Burgess,ABBV,32500.0,2023-07-19,127.98135375976562,2023-08-05,139.74024963378906,1.091879758484944,0.9910241081296834,0.07265805234931846,13.639563353076575,0.05
Michael McCaul,INTU,32500.0,2023-07-20,485.6900634765625,2023-07-21,486.4208679199219,1.0015046724203667,0.9948122992002484,0.04731934416265231,21.023374622030854,0.05
Michael McCaul,INTU,32500.0,2023-07-20,485.6900634765625,2023-07-21,486.4208679199219,1.0015046724203667,0.9947206228547673,0.04764019994289974,20.87985827194287,0.05
Michael McCaul,ANET,32500.0,2023-07-20,42.852500915527344,2023-07-21,42.90999984741211,1.0013417870755807,0.9946263999441339,0.047967671082082254,20.735348986239707,0.05
Michael McCaul,TMO,32500.0,2023-07-20,535.0721435546875,2023-07-21,558.8499755859375,1.044438553413162,0.9945318170267895,0.04830232007390325,20.58973182872254,0.05
Michael McCaul,ANET,32500.0,2023-07-20,42.852500915527344,2023-07-21,42.90999984741211,1.0013417870755807,0.9938188636498414,0.04827333485499455,20.58732562469769,0.05
Michael McCaul,TMO,32500.0,2023-07-20,535.0721435546875,2023-07-21,558.8499755859375,1.044438553413162,0.9937098357741061,0.0486183078894575,20.439004953308633,0.05
Lois Frankel,LKQ,8000.0,2023-07-31,51.42044448852539,2023-08-13,50.17223739624024,0.9757254705846876,0.9932023474317446,0.053741518388566265,18.481099477886218,0.05
Lois Frankel,WRB,8000.0,2023-07-31,39.05363845825195,2023-08-13,40.38940048217773,1.0342032670106702,0.9938496391668208,0.05465391734248795,18.184417284105674,0.05
Lois Frankel,DUK,8000.0,2023-07-31,85.5929946899414,2023-08-12,84.83415985107422,0.9911343814804465,0.992297576557442,0.05512613574912648,18.000492199803173,0.05
